Unnamed: 0,Area,Item,,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
13094,India,Soybeans,,10734,1083,35342,25.07
13095,India,Soybeans,,10734,1083,35342,26.72
13096,India,Soybeans,,10734,1083,35342,26.72
13097,India,Soybeans,,10734,1083,35342,26.3
13098,India,Sweet potatoes,,88477,1083,35342,25.85
13099,India,Sweet potatoes,,88477,1083,35342,26.83
13100,India,Sweet potatoes,,88477,1083,35342,26.28
13101,India,Sweet potatoes,,88477,1083,35342,24.12
13102,India,Sweet potatoes,,88477,1083,35342,25.48
13103,India,Sweet potatoes,,88477,1083,35342,25.82
13104,India,Sweet potatoes,,88477,1083,35342,25.72
13105,India,Sweet potatoes,,88477,1083,35342,26.73
13106,India,Sweet potatoes,,88477,1083,35342,27.49
13107,India,Sweet potatoes,,88477,1083,35342,25.4
13108,India,Sweet potatoes,,88477,1083,35342,25.77
13109,India,Sweet potatoes,,88477,1083,35342,25.62
13110,India,Sweet potatoes,,88477,1083,35342,24.12
13111,India,Sweet potatoes,,88477,1083,35342,26.23
13112,India,Sweet potatoes,,88477,1083,35342,25.72
13113,India,Sweet potatoes,,88477,1083,35342,26.11
13114,India,Sweet potatoes,,88477,1083,35342,25.09
13115,India,Sweet potatoes,,88477,1083,35342,26.51
13116,India,Sweet potatoes,,88477,1083,35342,25.07
13117,India,Sweet potatoes,,88477,1083,35342,26.72
13118,India,Sweet potatoes,,88477,1083,35342,26.72
13119,India,Sweet potatoes,,88477,1083,35342,26.3
13120,India,Wheat,,26016,1083,35342,25.85
13121,India,Wheat,,26016,1083,35342,26.83
13122,India,Wheat,,26016,1083,35342,26.28
13123,India,Wheat,,26016,1083,35342,24.12
13124,India,Wheat,,26016,1083,35342,25.48
13125,India,Wheat,,26016,1083,35342,25.82
13126,India,Wheat,,26016,1083,35342,25.72
13127,India,Wheat,,26016,1083,35342,26.73
13128,India,Wheat,,26016,1083,35342,27.49
13129,India,Wheat,,26016,1083,35342,25.4
13130,India,Wheat,,26016,1083,35342,25.77
13131,India,Wheat,,26016,1083,35342,25.62
13132,India,Wheat,,26016,1083,35342,24.12
13133,India,Wheat,,26016,1083,35342,26.23
13134,India,Wheat,,26016,1083,35342,25.72
13135,India,Wheat,,26016,1083,35342,26.11
13136,India,Wheat,,26016,1083,35342,25.09
13137,India,Wheat,,26016,1083,35342,26.51
13138,India,Wheat,,26016,1083,35342,25.07
13139,India,Wheat,,26016,1083,35342,26.72
13140,India,Wheat,,26016,1083,35342,26.72
13141,India,Wheat,,26016,1083,35342,26.3
13142,India,Cassava,,321132,1083,37423,26.34
13143,India,Cassava,,321132,1083,37423,27.28
13144,India,Cassava,,321132,1083,37423,26.39
13145,India,Cassava,,321132,1083,37423,24.72
13146,India,Cassava,,321132,1083,37423,25.42
13147,India,Cassava,,321132,1083,37423,26.04
13148,India,Cassava,,321132,1083,37423,26.37
13149,India,Cassava,,321132,1083,37423,26.99
13150,India,Cassava,,321132,1083,37423,27.47
13151,India,Cassava,,321132,1083,37423,25.78
13152,India,Cassava,,321132,1083,37423,26.43
13153,India,Cassava,,321132,1083,37423,25.85
13154,India,Cassava,,321132,1083,37423,24.72
13155,India,Cassava,,321132,1083,37423,26.37
13156,India,Cassava,,321132,1083,37423,26.37
13157,India,Cassava,,321132,1083,37423,26.13
13158,India,Cassava,,321132,1083,37423,25.31
13159,India,Cassava,,321132,1083,37423,26.94
13160,India,Cassava,,321132,1083,37423,24.98
13161,India,Cassava,,321132,1083,37423,27.15
13162,India,Cassava,,321132,1083,37423,27.15
13163,India,Cassava,,321132,1083,37423,26.28
13164,India,Maize,,19125,1083,37423,26.34
13165,India,Maize,,19125,1083,37423,27.28
13166,India,Maize,,19125,1083,37423,26.39
13167,India,Maize,,19125,1083,37423,24.72
13168,India,Maize,,19125,1083,37423,25.42
13169,India,Maize,,19125,1083,37423,26.04
13170,India,Maize,,19125,1083,37423,26.37
13171,India,Maize,,19125,1083,37423,26.99
13172,India,Maize,,19125,1083,37423,27.47
13173,India,Maize,,19125,1083,37423,25.78
13174,India,Maize,,19125,1083,37423,26.43
13175,India,Maize,,19125,1083,37423,25.85
13176,India,Maize,,19125,1083,37423,24.72
13177,India,Maize,,19125,1083,37423,26.37
13178,India,Maize,,19125,1083,37423,26.37
13179,India,Maize,,19125,1083,37423,26.13
13180,India,Maize,,19125,1083,37423,25.31
13181,India,Maize,,19125,1083,37423,26.94
13182,India,Maize,,19125,1083,37423,24.98
13183,India,Maize,,19125,1083,37423,27.15
13184,India,Maize,,19125,1083,37423,27.15
13185,India,Maize,,19125,1083,37423,26.28
13186,India,Potatoes,,185920,1083,37423,26.34
13187,India,Potatoes,,185920,1083,37423,27.28
13188,India,Potatoes,,185920,1083,37423,26.39
13189,India,Potatoes,,185920,1083,37423,24.72
13190,India,Potatoes,,185920,1083,37423,25.42
13191,India,Potatoes,,185920,1083,37423,26.04
13192,India,Potatoes,,185920,1083,37423,26.37
13193,India,Potatoes,,185920,1083,37423,26.99
13194,India,Potatoes,,185920,1083,37423,27.47
13195,India,Potatoes,,185920,1083,37423,25.78
13196,India,Potatoes,,185920,1083,37423,26.43
13197,India,Potatoes,,185920,1083,37423,25.85
13198,India,Potatoes,,185920,1083,37423,24.72
13199,India,Potatoes,,185920,1083,37423,26.37
13200,India,Potatoes,,185920,1083,37423,26.37
13201,India,Potatoes,,185920,1083,37423,26.13
13202,India,Potatoes,,185920,1083,37423,25.31
13203,India,Potatoes,,185920,1083,37423,26.94
13204,India,Potatoes,,185920,1083,37423,24.98
13205,India,Potatoes,,185920,1083,37423,27.15
13206,India,Potatoes,,185920,1083,37423,27.15
13207,India,Potatoes,,185920,1083,37423,26.28
13208,India,"Rice, paddy",,31759,1083,37423,26.34
13209,India,"Rice, paddy",,31759,1083,37423,27.28
13210,India,"Rice, paddy",,31759,1083,37423,26.39
13211,India,"Rice, paddy",,31759,1083,37423,24.72
13212,India,"Rice, paddy",,31759,1083,37423,25.42
13213,India,"Rice, paddy",,31759,1083,37423,26.04
13214,India,"Rice, paddy",,31759,1083,37423,26.37
13215,India,"Rice, paddy",,31759,1083,37423,26.99
13216,India,"Rice, paddy",,31759,1083,37423,27.47
13217,India,"Rice, paddy",,31759,1083,37423,25.78
13218,India,"Rice, paddy",,31759,1083,37423,26.43
13219,India,"Rice, paddy",,31759,1083,37423,25.85
13220,India,"Rice, paddy",,31759,1083,37423,24.72
13221,India,"Rice, paddy",,31759,1083,37423,26.37
13222,India,"Rice, paddy",,31759,1083,37423,26.37
13223,India,"Rice, paddy",,31759,1083,37423,26.13
13224,India,"Rice, paddy",,31759,1083,37423,25.31
13225,India,"Rice, paddy",,31759,1083,37423,26.94
13226,India,"Rice, paddy",,31759,1083,37423,24.98
13227,India,"Rice, paddy",,31759,1083,37423,27.15
13228,India,"Rice, paddy",,31759,1083,37423,27.15
13229,India,"Rice, paddy",,31759,1083,37423,26.28
13230,India,Sorghum,,8803,1083,37423,26.34
13231,India,Sorghum,,8803,1083,37423,27.28
13232,India,Sorghum,,8803,1083,37423,26.39
13233,India,Sorghum,,8803,1083,37423,24.72
13234,India,Sorghum,,8803,1083,37423,25.42
13235,India,Sorghum,,8803,1083,37423,26.04
13236,India,Sorghum,,8803,1083,37423,26.37
13237,India,Sorghum,,8803,1083,37423,26.99
13238,India,Sorghum,,8803,1083,37423,27.47
13239,India,Sorghum,,8803,1083,37423,25.78
13240,India,Sorghum,,8803,1083,37423,26.43
13241,India,Sorghum,,8803,1083,37423,25.85
13242,India,Sorghum,,8803,1083,37423,24.72
13243,India,Sorghum,,8803,1083,37423,26.37
13244,India,Sorghum,,8803,1083,37423,26.37
13245,India,Sorghum,,8803,1083,37423,26.13
13246,India,Sorghum,,8803,1083,37423,25.31
13247,India,Sorghum,,8803,1083,37423,26.94
13248,India,Sorghum,,8803,1083,37423,24.98
13249,India,Sorghum,,8803,1083,37423,27.15
13250,India,Sorghum,,8803,1083,37423,27.15
13251,India,Sorghum,,8803,1083,37423,26.28
13252,India,Soybeans,,10628,1083,37423,26.34
13253,India,Soybeans,,10628,1083,37423,27.28
13254,India,Soybeans,,10628,1083,37423,26.39
13255,India,Soybeans,,10628,1083,37423,24.72
13256,India,Soybeans,,10628,1083,37423,25.42
13257,India,Soybeans,,10628,1083,37423,26.04
13258,India,Soybeans,,10628,1083,37423,26.37
13259,India,Soybeans,,10628,1083,37423,26.99
13260,India,Soybeans,,10628,1083,37423,27.47
13261,India,Soybeans,,10628,1083,37423,25.78
13262,India,Soybeans,,10628,1083,37423,26.43
13263,India,Soybeans,,10628,1083,37423,25.85
13264,India,Soybeans,,10628,1083,37423,24.72
13265,India,Soybeans,,10628,1083,37423,26.37
13266,India,Soybeans,,10628,1083,37423,26.37
13267,India,Soybeans,,10628,1083,37423,26.13
13268,India,Soybeans,,10628,1083,37423,25.31
13269,India,Soybeans,,10628,1083,37423,26.94
13270,India,Soybeans,,10628,1083,37423,24.98
13271,India,Soybeans,,10628,1083,37423,27.15
13272,India,Soybeans,,10628,1083,37423,27.15
13273,India,Soybeans,,10628,1083,37423,26.28
13274,India,Sweet potatoes,,86849,1083,37423,26.34
13275,India,Sweet potatoes,,86849,1083,37423,27.28
13276,India,Sweet potatoes,,86849,1083,37423,26.39
13277,India,Sweet potatoes,,86849,1083,37423,24.72
13278,India,Sweet potatoes,,86849,1083,37423,25.42
13279,India,Sweet potatoes,,86849,1083,37423,26.04
13280,India,Sweet potatoes,,86849,1083,37423,26.37
13281,India,Sweet potatoes,,86849,1083,37423,26.99
13282,India,Sweet potatoes,,86849,1083,37423,27.47
13283,India,Sweet potatoes,,86849,1083,37423,25.78
13284,India,Sweet potatoes,,86849,1083,37423,26.43
13285,India,Sweet potatoes,,86849,1083,37423,25.85
13286,India,Sweet potatoes,,86849,1083,37423,24.72
13287,India,Sweet potatoes,,86849,1083,37423,26.37
13288,India,Sweet potatoes,,86849,1083,37423,26.37
13289,India,Sweet potatoes,,86849,1083,37423,26.13
13290,India,Sweet potatoes,,86849,1083,37423,25.31
13291,India,Sweet potatoes,,86849,1083,37423,26.94
13292,India,Sweet potatoes,,86849,1083,37423,24.98
13293,India,Sweet potatoes,,86849,1083,37423,27.15
13294,India,Sweet potatoes,,86849,1083,37423,27.15
13295,India,Sweet potatoes,,86849,1083,37423,26.28
13296,India,Wheat,,26188,1083,37423,26.34
13297,India,Wheat,,26188,1083,37423,27.28
13298,India,Wheat,,26188,1083,37423,26.39
13299,India,Wheat,,26188,1083,37423,24.72
13300,India,Wheat,,26188,1083,37423,25.42
13301,India,Wheat,,26188,1083,37423,26.04
13302,India,Wheat,,26188,1083,37423,26.37
13303,India,Wheat,,26188,1083,37423,26.99
13304,India,Wheat,,26188,1083,37423,27.47
13305,India,Wheat,,26188,1083,37423,25.78
13306,India,Wheat,,26188,1083,37423,26.43
13307,India,Wheat,,26188,1083,37423,25.85
13308,India,Wheat,,26188,1083,37423,24.72
13309,India,Wheat,,26188,1083,37423,26.37
13310,India,Wheat,,26188,1083,37423,26.37
13311,India,Wheat,,26188,1083,37423,26.13
13312,India,Wheat,,26188,1083,37423,25.31
13313,India,Wheat,,26188,1083,37423,26.94
13314,India,Wheat,,26188,1083,37423,24.98
13315,India,Wheat,,26188,1083,37423,27.15
13316,India,Wheat,,26188,1083,37423,27.15
13317,India,Wheat,,26188,1083,37423,26.28
13318,India,Cassava,,322204,1083,27422.77,26
13319,India,Cassava,,322204,1083,27422.77,27.51
13320,India,Cassava,,322204,1083,27422.77,25.98
13321,India,Cassava,,322204,1083,27422.77,24.6
13322,India,Cassava,,322204,1083,27422.77,25.46
13323,India,Cassava,,322204,1083,27422.77,25.95
13324,India,Cassava,,322204,1083,27422.77,26.15
13325,India,Cassava,,322204,1083,27422.77,26.58
13326,India,Cassava,,322204,1083,27422.77,27.55
13327,India,Cassava,,322204,1083,27422.77,25.66
13328,India,Cassava,,322204,1083,27422.77,26.27
13329,India,Cassava,,322204,1083,27422.77,25.44
13330,India,Cassava,,322204,1083,27422.77,24.6
13331,India,Cassava,,322204,1083,27422.77,26.39
13332,India,Cassava,,322204,1083,27422.77,26.15
13333,India,Cassava,,322204,1083,27422.77,25.59
13334,India,Cassava,,322204,1083,27422.77,25.58
13335,India,Cassava,,322204,1083,27422.77,27.23
13336,India,Cassava,,322204,1083,27422.77,24.59
13337,India,Cassava,,322204,1083,27422.77,27.31
13338,India,Cassava,,322204,1083,27422.77,27.31
13339,India,Cassava,,322204,1083,27422.77,25.82
13340,India,Maize,,23352,1083,27422.77,26
13341,India,Maize,,23352,1083,27422.77,27.51
13342,India,Maize,,23352,1083,27422.77,25.98
13343,India,Maize,,23352,1083,27422.77,24.6
13344,India,Maize,,23352,1083,27422.77,25.46
13345,India,Maize,,23352,1083,27422.77,25.95
13346,India,Maize,,23352,1083,27422.77,26.15
13347,India,Maize,,23352,1083,27422.77,26.58
13348,India,Maize,,23352,1083,27422.77,27.55
13349,India,Maize,,23352,1083,27422.77,25.66
13350,India,Maize,,23352,1083,27422.77,26.27
13351,India,Maize,,23352,1083,27422.77,25.44
13352,India,Maize,,23352,1083,27422.77,24.6
13353,India,Maize,,23352,1083,27422.77,26.39
13354,India,Maize,,23352,1083,27422.77,26.15
13355,India,Maize,,23352,1083,27422.77,25.59
13356,India,Maize,,23352,1083,27422.77,25.58
13357,India,Maize,,23352,1083,27422.77,27.23
13358,India,Maize,,23352,1083,27422.77,24.59
13359,India,Maize,,23352,1083,27422.77,27.31
13360,India,Maize,,23352,1083,27422.77,27.31
13361,India,Maize,,23352,1083,27422.77,25.82
13362,India,Potatoes,,164101,1083,27422.77,26
13363,India,Potatoes,,164101,1083,27422.77,27.51
13364,India,Potatoes,,164101,1083,27422.77,25.98
13365,India,Potatoes,,164101,1083,27422.77,24.6
13366,India,Potatoes,,164101,1083,27422.77,25.46
13367,India,Potatoes,,164101,1083,27422.77,25.95
13368,India,Potatoes,,164101,1083,27422.77,26.15
13369,India,Potatoes,,164101,1083,27422.77,26.58
13370,India,Potatoes,,164101,1083,27422.77,27.55
13371,India,Potatoes,,164101,1083,27422.77,25.66
13372,India,Potatoes,,164101,1083,27422.77,26.27
13373,India,Potatoes,,164101,1083,27422.77,25.44
13374,India,Potatoes,,164101,1083,27422.77,24.6
13375,India,Potatoes,,164101,1083,27422.77,26.39
13376,India,Potatoes,,164101,1083,27422.77,26.15
13377,India,Potatoes,,164101,1083,27422.77,25.59
13378,India,Potatoes,,164101,1083,27422.77,25.58
13379,India,Potatoes,,164101,1083,27422.77,27.23
13380,India,Potatoes,,164101,1083,27422.77,24.59
13381,India,Potatoes,,164101,1083,27422.77,27.31
13382,India,Potatoes,,164101,1083,27422.77,27.31
13383,India,Potatoes,,164101,1083,27422.77,25.82
13384,India,"Rice, paddy",,32924,1083,27422.77,26
13385,India,"Rice, paddy",,32924,1083,27422.77,27.51
13386,India,"Rice, paddy",,32924,1083,27422.77,25.98
13387,India,"Rice, paddy",,32924,1083,27422.77,24.6
13388,India,"Rice, paddy",,32924,1083,27422.77,25.46
13389,India,"Rice, paddy",,32924,1083,27422.77,25.95
13390,India,"Rice, paddy",,32924,1083,27422.77,26.15
13391,India,"Rice, paddy",,32924,1083,27422.77,26.58
13392,India,"Rice, paddy",,32924,1083,27422.77,27.55
13393,India,"Rice, paddy",,32924,1083,27422.77,25.66
13394,India,"Rice, paddy",,32924,1083,27422.77,26.27
13395,India,"Rice, paddy",,32924,1083,27422.77,25.44
13396,India,"Rice, paddy",,32924,1083,27422.77,24.6
13397,India,"Rice, paddy",,32924,1083,27422.77,26.39
13398,India,"Rice, paddy",,32924,1083,27422.77,26.15
13399,India,"Rice, paddy",,32924,1083,27422.77,25.59
13400,India,"Rice, paddy",,32924,1083,27422.77,25.58
13401,India,"Rice, paddy",,32924,1083,27422.77,27.23
13402,India,"Rice, paddy",,32924,1083,27422.77,24.59
13403,India,"Rice, paddy",,32924,1083,27422.77,27.31
13404,India,"Rice, paddy",,32924,1083,27422.77,27.31
13405,India,"Rice, paddy",,32924,1083,27422.77,25.82
13406,India,Sorghum,,8443,1083,27422.77,26
13407,India,Sorghum,,8443,1083,27422.77,27.51
13408,India,Sorghum,,8443,1083,27422.77,25.98
13409,India,Sorghum,,8443,1083,27422.77,24.6
13410,India,Sorghum,,8443,1083,27422.77,25.46
13411,India,Sorghum,,8443,1083,27422.77,25.95
13412,India,Sorghum,,8443,1083,27422.77,26.15
13413,India,Sorghum,,8443,1083,27422.77,26.58
13414,India,Sorghum,,8443,1083,27422.77,27.55
13415,India,Sorghum,,8443,1083,27422.77,25.66
13416,India,Sorghum,,8443,1083,27422.77,26.27
13417,India,Sorghum,,8443,1083,27422.77,25.44
13418,India,Sorghum,,8443,1083,27422.77,24.6
13419,India,Sorghum,,8443,1083,27422.77,26.39
13420,India,Sorghum,,8443,1083,27422.77,26.15
13421,India,Sorghum,,8443,1083,27422.77,25.59
13422,India,Sorghum,,8443,1083,27422.77,25.58
13423,India,Sorghum,,8443,1083,27422.77,27.23
13424,India,Sorghum,,8443,1083,27422.77,24.59
13425,India,Sorghum,,8443,1083,27422.77,27.31
13426,India,Sorghum,,8443,1083,27422.77,27.31
13427,India,Sorghum,,8443,1083,27422.77,25.82
13428,India,Soybeans,,12351,1083,27422.77,26
13429,India,Soybeans,,12351,1083,27422.77,27.51
13430,India,Soybeans,,12351,1083,27422.77,25.98
13431,India,Soybeans,,12351,1083,27422.77,24.6
13432,India,Soybeans,,12351,1083,27422.77,25.46
13433,India,Soybeans,,12351,1083,27422.77,25.95
13434,India,Soybeans,,12351,1083,27422.77,26.15
13435,India,Soybeans,,12351,1083,27422.77,26.58
13436,India,Soybeans,,12351,1083,27422.77,27.55
13437,India,Soybeans,,12351,1083,27422.77,25.66
13438,India,Soybeans,,12351,1083,27422.77,26.27
13439,India,Soybeans,,12351,1083,27422.77,25.44
13440,India,Soybeans,,12351,1083,27422.77,24.6
13441,India,Soybeans,,12351,1083,27422.77,26.39
13442,India,Soybeans,,12351,1083,27422.77,26.15
13443,India,Soybeans,,12351,1083,27422.77,25.59
13444,India,Soybeans,,12351,1083,27422.77,25.58
13445,India,Soybeans,,12351,1083,27422.77,27.23
13446,India,Soybeans,,12351,1083,27422.77,24.59
13447,India,Soybeans,,12351,1083,27422.77,27.31
13448,India,Soybeans,,12351,1083,27422.77,27.31
13449,India,Soybeans,,12351,1083,27422.77,25.82
13450,India,Sweet potatoes,,86976,1083,27422.77,26
13451,India,Sweet potatoes,,86976,1083,27422.77,27.51
13452,India,Sweet potatoes,,86976,1083,27422.77,25.98
13453,India,Sweet potatoes,,86976,1083,27422.77,24.6
13454,India,Sweet potatoes,,86976,1083,27422.77,25.46
13455,India,Sweet potatoes,,86976,1083,27422.77,25.95
13456,India,Sweet potatoes,,86976,1083,27422.77,26.15
13457,India,Sweet potatoes,,86976,1083,27422.77,26.58
13458,India,Sweet potatoes,,86976,1083,27422.77,27.55
13459,India,Sweet potatoes,,86976,1083,27422.77,25.66
13460,India,Sweet potatoes,,86976,1083,27422.77,26.27
13461,India,Sweet potatoes,,86976,1083,27422.77,25.44
13462,India,Sweet potatoes,,86976,1083,27422.77,24.6
13463,India,Sweet potatoes,,86976,1083,27422.77,26.39
13464,India,Sweet potatoes,,86976,1083,27422.77,26.15
13465,India,Sweet potatoes,,86976,1083,27422.77,25.59
13466,India,Sweet potatoes,,86976,1083,27422.77,25.58
13467,India,Sweet potatoes,,86976,1083,27422.77,27.23
13468,India,Sweet potatoes,,86976,1083,27422.77,24.59
13469,India,Sweet potatoes,,86976,1083,27422.77,27.31
13470,India,Sweet potatoes,,86976,1083,27422.77,27.31
13471,India,Sweet potatoes,,86976,1083,27422.77,25.82
13472,India,Wheat,,27079,1083,27422.77,26
13473,India,Wheat,,27079,1083,27422.77,27.51
13474,India,Wheat,,27079,1083,27422.77,25.98
13475,India,Wheat,,27079,1083,27422.77,24.6
13476,India,Wheat,,27079,1083,27422.77,25.46
13477,India,Wheat,,27079,1083,27422.77,25.95
13478,India,Wheat,,27079,1083,27422.77,26.15
13479,India,Wheat,,27079,1083,27422.77,26.58
13480,India,Wheat,,27079,1083,27422.77,27.55
13481,India,Wheat,,27079,1083,27422.77,25.66
13482,India,Wheat,,27079,1083,27422.77,26.27
13483,India,Wheat,,27079,1083,27422.77,25.44
13484,India,Wheat,,27079,1083,27422.77,24.6
13485,India,Wheat,,27079,1083,27422.77,26.39
13486,India,Wheat,,27079,1083,27422.77,26.15
13487,India,Wheat,,27079,1083,27422.77,25.59
13488,India,Wheat,,27079,1083,27422.77,25.58
13489,India,Wheat,,27079,1083,27422.77,27.23
13490,India,Wheat,,27079,1083,27422.77,24.59
13491,India,Wheat,,27079,1083,27422.77,27.31
13492,India,Wheat,,27079,1083,27422.77,27.31
13493,India,Wheat,,27079,1083,27422.77,25.82
13494,India,Cassava,,335407,1083,14485.33,25.57
13495,India,Cassava,,335407,1083,14485.33,27.05
13496,India,Cassava,,335407,1083,14485.33,25.78
13497,India,Cassava,,335407,1083,14485.33,24.25
13498,India,Cassava,,335407,1083,14485.33,25.35
13499,India,Cassava,,335407,1083,14485.33,25.65
13500,India,Cassava,,335407,1083,14485.33,25.68
13501,India,Cassava,,335407,1083,14485.33,26.52
13502,India,Cassava,,335407,1083,14485.33,27.45
13503,India,Cassava,,335407,1083,14485.33,25.3
13504,India,Cassava,,335407,1083,14485.33,25.88
13505,India,Cassava,,335407,1083,14485.33,25.11
13506,India,Cassava,,335407,1083,14485.33,24.25
13507,India,Cassava,,335407,1083,14485.33,26.19
13508,India,Cassava,,335407,1083,14485.33,25.68
13509,India,Cassava,,335407,1083,14485.33,25.56
13510,India,Cassava,,335407,1083,14485.33,25.23
13511,India,Cassava,,335407,1083,14485.33,26.51
13512,India,Cassava,,335407,1083,14485.33,24.51
13513,India,Cassava,,335407,1083,14485.33,26.83
13514,India,Cassava,,335407,1083,14485.33,26.83
13515,India,Cassava,,335407,1083,14485.33,25.66
13516,India,Maize,,24140,1083,14485.33,25.57
13517,India,Maize,,24140,1083,14485.33,27.05
13518,India,Maize,,24140,1083,14485.33,25.78
13519,India,Maize,,24140,1083,14485.33,24.25
13520,India,Maize,,24140,1083,14485.33,25.35
13521,India,Maize,,24140,1083,14485.33,25.65
13522,India,Maize,,24140,1083,14485.33,25.68
13523,India,Maize,,24140,1083,14485.33,26.52
